"","ID","Var","v.test","Mean.in.category","Overall.mean","sd.in.category","Overall.sd","p.value","Cluster"
"77",77,"Winter.Tmax",-16.8191800134651,359.66433339604,449.019512215864,79.9444885403574,114.448605912623,0.00000000000000000000000000000000000000000000000000000000000000176585879627991,1
"78",78,"DemChange08",-16.8852093465528,-38.6805250775152,-26.1508257862925,12.4830956461563,15.9856314540716,0.000000000000000000000000000000000000000000000000000000000000000578108874706216,1
"79",79,"Annual.Tmax",-17.5718423410909,597.793720532797,661.972532581776,55.2225096380442,78.6810185719868,0.00000000000000000000000000000000000000000000000000000000000000000000404810079805304,1
"80",80,"Spring.Tmax",-18.5084087083012,589.12834979604,659.182508092164,53.6287262876784,81.5380715309791,0.000000000000000000000000000000000000000000000000000000000000000000000000000176642180552307,1
"81",81,"Autumn.Tmax",-19.740926746151,610.322229812252,679.932186509072,53.8851120191418,75.9625305650854,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000096001004968085,1
"82",82,"Winter.Tavg",-19.7836520075351,247.524886147946,345.110360063292,71.8153589765512,106.261100357313,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000411761272619139,1
"83",83,"Male25to44",-19.9367163756523,0.208687310986679,0.242696193036052,0.0363498935476779,0.0367480520488464,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000195483065571823,1
"84",84,"AveHousehouldSize",-20.2427173151151,2.28282178217822,2.47892421323057,0.148318822773453,0.208693904630453,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000411825353821052,1
"85",85,"Summer.Tavg",-21.4537767573752,684.681262587005,739.610790097816,48.2961218124698,55.1566274837344,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000421040088664033,1
"86",86,"Summer.Prcp",-21.7433755655025,713.357358499257,1108.74030065593,310.413757565693,391.729753185132,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000798080814094513,1
"87",87,"Spring.Tavg",-22.0158620624881,458.615994105074,539.272588139082,47.789311647779,78.9223086058728,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000202973779384426,1
"88",88,"temp",-22.3599182196883,8.20017210563243,12.6229046596307,2.73559404391097,4.26104445037984,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000966897543691046,1
"89",89,"Winter.Tmin",-22.6070090598612,134.159107248903,240.423287125206,69.3540376398151,101.260340608188,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000036976137272751,1
"90",90,"Winter.Prcp",-23.4242738412405,256.068704324183,807.152905994082,251.116897093785,506.812621532627,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000241842210760619,1
"91",91,"Female25to44",-23.6589317983541,0.197600710305617,0.230544523116233,0.0259361473129123,0.0299967585038737,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000955165016430591,1
"92",92,"Autumn.Tavg",-24.4205461609756,476.897526714604,561.588441305877,46.71139811125,74.7097095047875,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103481610722561,1
"93",93,"Spring.Tmin",-24.917063318382,327.440489227599,418.725202052521,45.1249494444671,78.9217661029454,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000486072257348268,1
"94",94,"Annual.Tmin",-26.0405271784669,337.821641630817,432.220616832514,48.2609657964095,78.0931794743975,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000172243034319645,1
"95",95,"Summer.Tmin",-26.4554134612965,541.273740409653,622.479503476381,60.2279007080366,66.1253366020178,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000316128227693461,1
"96",96,"Autumn.Tmin",-27.7554720845065,343.587869678094,443.152530594188,46.7121918220665,77.2773459354092,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000149667672773055,1
"97",97,"Spring.Prcp",-27.9213066227575,566.312624030446,1020.0017669221,202.130792542122,350.040460031103,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014709509408041,1
"98",98,"precip",-29.8303107763571,502.189893824876,982.508414337058,173.947675462869,346.870329106465,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000158080721033805,1
"99",99,"Autumn.Prcp",-30.8184085655519,439.64857744802,930.385835253773,182.966605935177,343.031830519477,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000148526382548525,1
"100",1,"Sire.Homogeneity",26.0621636716301,0.859324175730994,0.719371780587669,0.0938782169921678,0.184325053985711,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000979462255810713,2
"101",2,"White",23.4431071538632,92.2516959064327,79.0354046242775,6.04797003699141,19.3512458888383,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155423039805511,2
"102",3,"White..Asian",23.0960710469704,92.8261403508772,80.1059248554913,5.8788473293514,18.9047467659489,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000507066635042852,2
"103",4,"RepChange12",17.6725899820143,15.6569200617396,7.50237894027186,8.85168425355298,15.8384919339116,0.00000000000000000000000000000000000000000000000000000000000000000000068192900206045,2
"104",5,"S",16.0650065685902,0.091598593702924,-0.346031211777136,0.465577905359422,0.935062170922343,0.000000000000000000000000000000000000000000000000000000000448816866683326,2
"105",6,"At.Least.High.School.Diploma",15.9043407957625,86.4926315789474,83.0091040462428,3.52691631440659,7.51827273940207,0.00000000000000000000000000000000000000000000000000000000591223390377221,2
"106",7,"Production.transportation.and.material.moving.occupations",15.7586547547637,19.0017543859649,16.2519588953115,4.90496912001785,5.98957154235552,0.0000000000000000000000000000000000000000000000000000000598943588946009,2
"107",8,"RepChange08",15.6214552730185,21.2772572407758,11.5823959329547,9.33352379799148,21.3026981233799,0.000000000000000000000000000000000000000000000000000000520049767912751,2
"108",9,"Male44to54",13.306885171536,0.156464405597442,0.150252860588604,0.0102176135093818,0.0160227748268003,0.000000000000000000000000000000000000000211100579420409,2
"109",10,"MarriedHouseholdRatio",12.8990791221949,0.789721732228823,0.762689975473756,0.0366622845507346,0.0719333135747434,0.00000000000000000000000000000000000004555078575045,2
"110",11,"CA",12.8349855697854,0.378928537638597,0.00977821001140013,0.626958008700207,0.987239164274793,0.000000000000000000000000000000000000104422428470896,2
